"operational_day","estimated_avoidable_deaths","SWASFT_(SWASFT) Number of HCP Incidents","SevernSide_(Severnside) Calls Answered","BRI_Number of Admissions","NBT_Number of Admissions","WGH_Number of Admissions","Sirona - Bristol_DtA P1 TOTAL (BOOKED AND UNBOOKED) Waiting for capacity and medically fit, and in any setting (acute and non-acute)","Sirona - NS_DtA P1 TOTAL (BOOKED AND UNBOOKED) Waiting for capacity and medically fit, and in any setting (acute and non-acute)","Sirona - SG_DtA P1 TOTAL (BOOKED AND UNBOOKED) Waiting for capacity and medically fit, and in any setting (acute and non-acute)","Sirona - NS_DtA P2 TOTAL BOOKED AND UN-BOOKED Waiting for capacity, medically fit and ready to leave ACUTE","Sirona - SG_DtA P2 TOTAL BOOKED AND UN-BOOKED Waiting for capacity, medically fit and ready to leave ACUTE","Sirona - Bristol_DtA P3 TOTAL (BOOKED AND UNBOOKED) Waiting for capacity and medically fit and in any setting (acute and transitional bed)","Sirona - NS_DtA P3 TOTAL (BOOKED AND UNBOOKED) Waiting for capacity and medically fit and in any setting (acute and transitional bed)","Sirona - SG_DtA P3 TOTAL (BOOKED AND UNBOOKED) Waiting for capacity and medically fit and in any setting (acute and transitional bed)","BRI_G&A Bed occupancy","NBT_G&A Bed occupancy","WGH_G&A Bed occupancy","North Bristol NHS Trust_Ambulance Queue","Bristol Royal Infirmary_Cohorting & Reverse Queue","North Bristol NHS Trust_Cohorting & Reverse Queue","Bristol Royal Hospital for Children_Total Breaches Since Midnight","Bristol Royal Infirmary_Total Breaches Since Midnight","North Bristol NHS Trust_Total Breaches Since Midnight","Weston_Total Breaches Since Midnight","Bristol Royal Infirmary_Ambulance Queue","Weston_Cohorting & Reverse Queue","Bristol Royal Hospital for Children_Ambulance Handovers 60mins (Since Midnight)","Bristol Royal Infirmary_Ambulance Handovers 60mins (Since Midnight)","Weston_Ambulance Handovers 60mins (Since Midnight)","Bristol Royal Hospital for Children_Handover to Clear 60mins (Since Midnight)","Bristol Royal Infirmary_Handover to Clear 60mins (Since Midnight)","Weston_Handover to Clear 60mins (Since Midnight)","NHS Bristol, North Somerset, South Gloucestershire Integrated Care Board_OPEL","North Bristol NHS Trust_Ambulance Handovers 60mins (Since Midnight)","NHS Bristol, North Somerset, South Gloucestershire Integrated Care Board_Category 1 - BNSSG Mean Response (Since Midnight)","NHS Bristol, North Somerset, South Gloucestershire Integrated Care Board_Category 2 - BNSSG Mean Response (Since Midnight)","NHS Bristol, North Somerset, South Gloucestershire Integrated Care Board_Category 3 - BNSSG Mean Response (Since Midnight)","North Bristol NHS Trust_Handover to Clear 60mins (Since Midnight)","BNSSG Adult Health Community Services_OPEL","Bristol Royal Infirmary_OPEL","North Bristol NHS Trust_OPEL","SevernSide Integrated Urgent Care System_OPEL","Weston_OPEL","NHS Bristol, North Somerset, South Gloucestershire Integrated Care Board_Category 4 - BNSSG Mean Response (Since Midnight)","SevernSide Integrated Urgent Care System_Number of Cases on IUC CAS Queue","Sirona - Total_NBT NCtR >= 65 years old","Sirona - Total_NBT NCtR Beddays","Sirona - Total_NBT NCtR Patients","Sirona - Total_NBT P1 NCtR Patients","Sirona - Total_NBT P2 NCtR Patients","Sirona - Total_NBT P3 NCtR Patients","Bristol Royal Infirmary_% of patients spending >12 hours in ED","Weston_% of patients spending >12 hours in ED","Bristol Royal Infirmary_Aggregated NHSE OPEL Score","Weston_Aggregated NHSE OPEL Score","Bristol Royal Infirmary_Automated OPEL","Weston_Automated OPEL","Bristol Royal Infirmary_Majors and resuscitation occupancy (adult)","Weston_Majors and resuscitation occupancy (adult)","ICU_admissions"
2024-05-24,0.422664118966155,61,908,209,202,92,37,31,32,21,21,17,11,15,657,886,275,1.84375,4.8125,11.3333333333333,6.77083333333333,20.3918918918919,27.8125,11.5897435897436,0.0833333333333334,0,0.0520833333333333,0,0,0,0,0,3,0.354166666666667,580.097826086957,1632.37634408602,4073.4,0,3,2,3,2,2,1149.78787878788,16.3333333333333,208,2963,251,42,47,43,0.1875,34.6875,21.375,25.25,2.1875,2.8125,35.375,49.0625,4000
2024-05-25,0.533171644043444,30,1382,137,122,43,42,32,28,19,15,18,9,17,648,887,274,1.45263157894737,0.552083333333333,7.96842105263158,5.67948717948718,21.6712328767123,38.021052631579,10.1764705882353,2.65625,0,0.104166666666667,4.80208333333334,0.197916666666667,0,0,0,3,2.40625,465.021276595745,1898.83333333333,5171.75903614458,0,3,3,3,2,2,3664,47.3333333333333,182,2812,224,33,52,40,1.5625,16.1875,23.75,21.625,3,2,68.4375,20.125,4000
2024-05-26,0.493377050652941,36,1240,167,104,50,40,29,25,19,19,18,10,17,668,882,286,0.864583333333333,1.17708333333333,5.19791666666667,3.72463768115942,32.4605263157895,29.3854166666667,9.04761904761905,4.45833333333333,0,0.177083333333333,12.40625,0.1875,0,0,0,3,0,555.145833333333,2349.20212765957,4917.16049382716,0,3,3,3,2,2,3203.81481481482,169.75,181,2924,218,30,52,39,4.5625,19.25,28.125,20.1875,3,2,88.8125,29.6875,4000
2024-05-27,0.481006095239026,31,1225,143,102,51,38,25,23,18,19,18,10,17,673,908,287,0.6875,0.385416666666666,6.02083333333333,7.6056338028169,41.8591549295775,33.7291666666667,10.925,3.01041666666666,0,0,7.72916666666667,0.614583333333333,0,0,0,3,0.677083333333334,542.494736842105,2015.82105263158,5503.45238095238,0,3,3,3,2,4,1391.77777777778,135,168,3029,205,29,53,39,6.8125,28.4375,32.4375,21.75,3,2.1875,71.8125,47.75,4000
2024-05-28,0.692485107516009,59,871,227,204,83,36,16,20,18,19,18,10,17,695,932,290,1.25,0,8.27083333333333,5.47297297297297,32.3538461538462,33.53125,6.46153846153846,1.73958333333333,0,0,1.53125,0,0,0,0,3,2.89583333333333,585.547368421053,1568.15789473684,3501.12765957447,0.71875,3,3,3,3,3,1030.13114754098,76.75,178,3231,219,35,52,40,5.4375,32.1875,29.0625,25.5625,3,3,61.1875,39.125,4000
2024-05-29,0.814513381596611,45,823,212,193,85,31,15,18,16,20,19,10,15,686,929,287,0.84375,0.09375,8.15625,4.84615384615385,29.5882352941176,35.1041666666667,14.1578947368421,1.78125,0,0.322916666666667,4.48958333333333,2.80208333333333,0,0,0,3,1.5,496.65625,1883.13978494624,4595.69892473118,0.8125,3,3,3,4,4,1678,25,182,3196,223,28,49,41,3.5625,57.3125,24.8125,28.1875,3,3,70.3125,45.125,4000
2024-05-30,0.604493156120279,53,869,214,191,76,30,17,23,17,15,22,9,11,673,933,284,0.606382978723404,0.231578947368421,9.82978723404255,3.41379310344828,22.24,28.8297872340425,6.24242424242424,2.90526315789474,0,0.40625,0.270833333333333,0.104166666666667,0,0,0.395833333333333,3,0.520833333333333,518.774193548387,1884.50537634409,6255.3375,0,3,3,3,1,3,4556.69230769231,14.3333333333333,183,3025,218,9,19,31,5.62105263157895,46.5894736842105,25.5157894736842,28.4315789473684,3,3,57.9578947368421,50,4000
2024-05-31,0.568102046698004,66,857,223,210,79,28,21,24,19,16,21,10,9,669,918,279,1.12631578947368,0.46875,12.2421052631579,7.80597014925373,34.68,25.3052631578947,8.81081081081081,4.16666666666667,0,0,6.03125,0.104166666666667,0,0,0,3,1.16666666666667,521.547368421053,1823.09677419355,5328.38947368421,0,2.75,3,3,3,3,7297.5,33.3333333333333,180,2938,213,3,5,8,3.625,29.5625,30.875,26.375,3,3,90.3125,48.875,4000
2024-06-01,0.471888227791815,17,1308,136,113,52,31,26,23,14,17,23,6,11,668,907,276,1.35416666666667,0.03125,16.1770833333333,5.79365079365079,23.3714285714286,36.7916666666667,14.7179487179487,2.03125,0,0.0104166666666667,1.60416666666667,0,0,0,0,3,2.27083333333333,472.068965517241,1714.63218390805,5161.70114942529,0,2.5,3,3,3.5,2,1347.39130434783,58.6666666666667,191,2963,225,3,2,5,2.1875,15.4375,25.25,27.0625,2.8125,3,80.75,39.3125,4000
2024-06-02,0.597104338270489,30,1167,136,99,52,30,20,24,14,20,23,6,11,662,915,285,1.45833333333333,0.53125,12.6979166666667,3.18918918918919,34.056338028169,38.3125,7.69047619047619,3.8125,0,0,4.60416666666667,0,0,0,0,3,3.25,581.225806451613,1997.87368421053,6320.6,0,2.25,3,3,4,2,2103.37037037037,168.6,181,3073,215,3,2,5,3,1.3125,24.0625,23.1875,2.1875,3,75.6875,20.125,4000
2024-06-03,1.00805502446073,43,891,208,192,74,30,17,22,16,21,22,6,11,697,929,287,2.42708333333333,0.166666666666667,18.8958333333333,4.046875,55.0579710144928,34.7604166666667,12,3.03125,0,0,4.20833333333333,0.770833333333333,0,0,0,3,5.40625,464.322580645161,2360.48936170213,7118.46835443038,0,2,3,4,4,3,3878,143.4,180,3212,213,3,2,5,4.3125,11.875,32.0625,24,3,3,91.3125,32.125,4000
2024-06-04,1.11541124571772,72,761,235,205,77,27,14,23,16,16,23,7,12,711,952,282,2.20833333333333,0.46875,21.5729166666667,2.4025974025974,28.4285714285714,36.25,9.09523809523809,3.125,0,0.166666666666667,0.78125,1.30208333333333,0,0.15625,0,3,3.77083333333333,473.21875,1722.71276595745,6218.95774647887,0.833333333333333,3,3,4,3,3,2470,19,191,3159,224,2,0,0,9.4375,31.875,27.625,24.75,3,3,71,60.5625,0
2024-06-05,1.30951701719571,65,769,203,212,103,25,16,30,14,17,25,6,12,688,955,278,3.7012987012987,0.126315789473684,21.6883116883117,9.265625,34.0281690140845,41.7922077922078,13.4358974358974,2.47368421052632,0,0.885416666666667,1.89583333333333,0,0,0.114583333333333,0,3,8.44791666666666,514.54945054945,1807.34736842105,4814.6091954023,0.8125,3,3,4,3,3,2318.66037735849,33,189,3071,222,0,0,0,8.25263157894737,27.7157894736842,26.7157894736842,27.8210526315789,3,3,71.7157894736842,51.0736842105263,0
2024-06-06,0.59847910955182,74,752,225,212,79,33,22,28,12,17,29,8,13,677,946,276,0.58139534883721,0,11.8953488372093,3.5625,21.0724637681159,32.9186046511628,9.31428571428571,2.32291666666667,0,0.645833333333333,3.95833333333333,0.322916666666667,0,0.479166666666667,0,3,1.21875,649.1875,1747.51612903226,3272.85263157895,0.34375,3,3,4,2,3,1853,11.3333333333333,199,3127,238,0,0,0,11.75,27.8125,29.25,26.625,3,3,71.8125,50.1875,0
2024-06-07,0.617811507855947,54,841,189,184,74,38,17,28,13,16,29,7,14,658,924,278,0.953488372093023,0.0104166666666667,12.4418604651163,3.58333333333333,20.3287671232877,31.6046511627907,11.2105263157895,1.70833333333333,0,0,0.03125,0.0729166666666667,0,0.40625,0,3,0.447916666666666,584.094736842105,1426.15789473684,4260.29411764706,0.8125,3,3,4,2,2,5032.66666666667,32.3333333333333,186,2962,224,0,0,0,2.5625,15.6875,25.4375,24.4375,3,2.8125,61.1875,29.6875,0
2024-06-08,0.441491267040648,38,1148,138,115,50,41,19,32,14,14,29,5,16,645,906,280,0.797619047619048,0.03125,9,4.98666666666667,22.1168831168831,27.5833333333333,12,1.80208333333333,0,0,0.40625,1.11458333333333,0,0,0,3,0.197916666666667,451.344086021505,1306.01052631579,4446.25287356322,0,3,3,3,2.5,3,4865.25,82.75,182,2793,224,0,0,0,4.0625,24.875,22.8125,22,2.8125,2,71.0625,48.875,0
2024-06-09,0.622387753888925,32,1086,129,97,47,39,22,32,13,15,29,6,16,657,902,283,1.0375,0.770833333333334,4.5375,3.80281690140845,30.2602739726027,29.0875,16.325,5.38541666666667,0,0,8.375,0.833333333333333,0.239583333333333,0,0,3,1.79166666666667,438.979166666667,1958.45833333333,5795.87058823529,0,3,3,3,3,3,6853.47058823529,134.25,180,2984,219,0,0,0,1.5,35.625,23.875,22.75,2.1875,2.1875,57.1875,44,0
2024-06-10,0.840157649050107,62,881,233,223,66,40,15,31,14,16,30,6,15,688,917,283,1.67857142857143,0,5.16666666666667,2.08620689655172,34.3676470588235,40.4285714285714,4.25454545454545,2.01041666666667,0,0.0729166666666667,11.4166666666667,0,0,0,0,3,1.45833333333333,469.58947368421,1576.51578947368,4192.73493975904,0,3,4,3,1,3,8841.69117647059,89.75,179,3101,219,0,0,0,8,45.875,31.625,26.5625,3,3,74.1875,45.125,0
2024-06-11,0.470708476893571,70,803,231,209,79,44,20,25,13,10,26,8,15,691,933,279,0.928571428571428,1.89473684210526,6.55952380952381,6.64285714285714,29.1515151515152,34.4523809523809,11.2105263157895,1.92631578947368,0,0,5.96875,0.0208333333333333,0,0,0,3,1.09375,478.410526315789,1322.06451612903,3105.37777777778,0,2,3,3,2,3,4241.15,27.3333333333333,181,3152,224,0,0,0,7.24210526315789,38.3473684210526,29.0526315789474,28.4315789473684,3,3,80.8,44.1263157894737,5000
2024-06-12,0.486143207635872,83,754,241,210,83,42,19,27,10,6,28,10,16,685,922,276,1.81707317073171,0.291666666666667,16.8658536585366,6.33333333333333,43.3478260869565,44.2073170731707,14.1290322580645,2.47916666666667,0,0.1875,5.70833333333333,0.635416666666667,0.0104166666666667,0,0,3,4.01041666666667,447.734042553191,1614.23404255319,5638.66292134831,0.208333333333333,3,3,3,3,3,4238,17.6666666666667,175,3091,216,0,0,0,4.375,24.75,25.9375,25.8125,3,3,56.1875,22.5625,5000
2024-06-13,0.787819092109622,54,737,203,216,77,39,29,26,15,8,29,10,16,674,924,275,0.816901408450704,0.0111111111111111,12.1971830985915,8.86363636363636,33.986301369863,35.1267605633803,14.1538461538461,2.36666666666667,0,0.4375,2.03125,1.52083333333333,0,0,0,3,3.95833333333333,495.822916666667,1180.57894736842,3612.94252873563,0,3,3,3,1,3,5187.25,20,172,2820,212,0,0,0,4.93333333333333,19.6222222222222,29.2888888888889,24.2888888888889,3,2.82222222222222,75,39.0666666666667,5000
2024-06-14,0.38495630053533,61,808,209,202,70,37,22,24,12,7,34,7,17,665,901,275,0.554347826086956,0.0105263157894737,4.90217391304348,9.52631578947368,22.7714285714286,29.2173913043478,8.42105263157895,1.6,0,0.373626373626374,0,0,0,0,0,2,0.373626373626374,553.646341463415,1151.33720930233,2600.11627906977,0,3,3,3,1,2,5194.96774193548,24,174,2720,210,0,0,0,0,33.2315789473684,25.6210526315789,20.2421052631579,3,2,37.0526315789474,39.2631578947368,5000
2024-06-15,0.170042071081231,41,1233,123,138,55,36,28,24,11,9,37,6,15,645,897,275,1.03125,0,5.5,4.44776119402985,18.887323943662,31.71875,11.6153846153846,2.20833333333333,0,0,0.916666666666667,0,0,0,0,2.5,0,401.204545454545,1321.86315789474,3537.40860215054,0,2.66666666666667,2,3,2,1,2480,45.25,177,2888,215,0,0,0,0.375,0,23.8125,18.3125,3,2.1875,36.1875,19,5000
2024-06-16,0.401713123652074,28,1069,146,105,55,33,27,24,12,12,37,6,15,660,921,275,1.71875,1.26041666666667,5.40625,8.575,18,45.1875,3.62790697674419,4.40625,0,0,3.98958333333333,0,0,0.364583333333333,0,3,0.625,472.168421052632,2214.25263157895,7148.69047619048,0,2.33333333333333,3,3,2.75,2,2480,133.75,174,2993,210,0,0,0,2.75,0,24.875,23.25,3,2.8125,59.375,25,5000
2024-06-17,0.728477700697267,63,859,228,205,91,36,22,21,12,12,35,6,15,682,945,275,3.98958333333333,0.197916666666667,19.3541666666667,2.87012987012987,29.4931506849315,37.34375,5.36363636363637,2.19791666666667,0,0,9.72916666666666,0.0833333333333333,0,0,0.104166666666667,3,11.2604166666667,547.368421052631,2432.97872340426,8390.75,0,2,3,4,3.5,2,21154.8108108108,98.3333333333333,170,3165,208,0,0,0,6.5625,2.25,30.9375,20.1875,2.8125,2,93.0625,26.125,5000
2024-06-18,0.838563395797036,53,794,218,230,80,38,20,23,8,12,34,7,15,680,920,276,2.13207547169811,0,19.5094339622642,3.51898734177215,36.8676470588235,51.3018867924528,14.9302325581395,1.97916666666667,0,0,0.145833333333333,0.979166666666667,0,0.416666666666666,0.40625,3,8.64583333333334,632.057471264368,1725.86021505376,7509.2962962963,0.520833333333334,2,3,3,2,2,18420.1666666667,31.3333333333333,178,2952,220,0,0,0,8.625,15.375,22,21.375,2,2.1875,58.3125,35.6875,0
2024-06-19,0.392632562583581,54,834,211,179,73,32,18,22,8,14,38,5,16,687,913,276,1.16666666666667,0,1.16666666666667,7.18421052631579,29.0135135135135,26.1666666666667,11.4358974358974,1.34375,0,0,0.336842105263158,0.294736842105263,0,0.410526315789473,0,3,0.51578947368421,512.223404255319,1344.14736842105,4544.11111111111,0,2,3,3,1.66666666666667,2,8920.22093023256,25.3333333333333,178,2898,212,0,0,0,6.8125,30.9375,22.375,23.1875,2.1875,3,39.5,53.75,0
2024-06-20,0.305404967827933,59,752,244,191,70,38,20,17,11,17,35,5,14,686,916,276,0.770833333333333,0.0208333333333333,3.67708333333333,7.41304347826087,22.9714285714286,25.65625,9.8125,1.97916666666667,0,0,0.395833333333334,0,0,0,0,3,0.635416666666666,448.872340425532,1502.37894736842,3489.23157894737,0,2,3,3,1.33333333333333,2,4484.58536585366,29.6666666666667,174,2910,210,0,0,0,5.625,29.375,23.625,23.0625,2.8125,2.8125,47.5,36.875,0
2024-06-21,0.387833093096501,62,867,216,209,75,36,17,22,7,17,32,4,14,671,903,273,0.739583333333333,0.0104166666666667,2.76041666666667,5.71739130434782,24.0294117647059,41.7395833333333,8.51282051282051,2.03125,0,0,4.20833333333333,0,0,0,0,2,1.3125,493.595744680851,1503.14736842105,4815.82417582418,0,3,3,3,1,2,4363.47368421053,24.3333333333333,190,2796,226,0,0,0,4.1875,5,23.3125,19,2.1875,2,56.4375,8.4375,0
2024-06-22,0.528124538885079,50,1116,140,134,57,44,18,22,15,16,34,6,15,659,908,274,2.89583333333333,0.489583333333333,8.11458333333333,6.38666666666667,35.7972972972973,51.8854166666667,7.15555555555555,3.73958333333333,0,0.135416666666667,9.38541666666667,0,0,0,0,2,2.47916666666667,463.576086956522,2012.36559139785,6611.61333333333,0,2.66666666666667,3,3,2,2,1294,60,196,2787,236,0,0,0,5.375,4.0625,30.3125,19.1875,3.1875,2,71.6875,17.875,0
2024-06-23,0.67249830202865,41,1121,120,107,42,43,14,16,13,16,32,6,15,657,921,275,1.85416666666667,0.520833333333333,12.3125,8.26923076923077,25.7534246575342,42.0729166666667,24.3333333333333,4.84375,0,0,11.6458333333333,0.0729166666666667,0,0,0,2,3.47916666666667,493.010526315789,2626.97849462366,9297.50666666667,0.364583333333333,2.33333333333333,3,3,3,2,4838.53846153846,118.4,186,2939,224,0,0,0,7,0.9375,34.3125,19.4375,3.8125,2,87.3125,17.6875,0
2024-06-24,0.699502135204712,71,900,215,196,102,44,13,27,10,16,33,5,15,694,931,275,1.11702127659575,0.0625,11.8191489361702,6.63636363636363,34.3424657534246,42.468085106383,12.6153846153846,1.95833333333333,0,0,2.55208333333333,0.0520833333333333,0,0,0,3,1.53125,414.673684210526,2293.47311827957,6954.59550561798,0,2,2,3,4,2,3267,113.666666666667,184,3096,221,0,0,0,6.625,10.25,26.625,18.6875,3,2.1875,66.25,43.8125,0
2024-06-25,0.732721788383723,61,786,219,214,80,35,20,29,13,15,31,6,13,681,946,275,0.925531914893617,0.21875,12.7446808510638,9.42857142857143,29.8552631578947,41.9361702127659,6.15384615384615,2.30208333333333,0,0,2.83157894736842,1.13684210526316,0,0,0,3,0.378947368421053,535.244680851064,2085.47826086957,7786.80769230769,0.452631578947368,3,3,3,3,2,943,25.6666666666667,180,3067,219,0,0,0,6.3125,34.6875,26.3125,25.625,3,3,60.5625,64.3125,0
2024-06-26,0.641012671401533,56,688,201,207,74,30,25,31,10,15,27,7,12,666,931,271,1.46987951807229,0,16.6987951807229,15.125,24.6811594202899,50.5180722891566,9.82051282051282,3.44791666666667,0,0,4.61458333333333,0,0,0,0,3,4.02083333333333,399.042105263158,1701.8,5518.63529411765,0.40625,3,3,3,3,2,1127.05,16.3333333333333,181,2939,216,0,0,0,10.3125,39.5625,32,23.4375,3,2.8125,57.125,39.3125,0
2024-06-27,0.406478852485355,60,747,200,210,92,29,22,24,10,15,26,6,12,661,908,271,0.577464788732394,0.395833333333333,8.92957746478873,5.19178082191781,24.768115942029,34.5492957746479,8.94444444444445,2.72916666666667,0,0.0729166666666666,6.48958333333333,0,0,0.239583333333333,0,3,0.8125,520.778947368421,1882.74736842105,4769.44827586207,0,3,3,3,3,2,8139,8.66666666666667,174,2936,213,0,0,0,3.5625,28.0625,31.625,22.3125,3,2.1875,88,21.25,0
2024-06-28,0.309789506098254,54,758,205,182,81,32,19,21,9,14,28,4,15,680,862,271,0.431578947368421,0.0729166666666666,5.10526315789474,9.48,24.7536231884058,20.821052631579,5.38709677419355,2.125,0,0.5,1.64583333333333,0,0.0625,0,0,3,0,597.989247311828,1558.50526315789,3471.86021505376,0,3,3,3,3,2,8139,31.3333333333333,174,2913,214,0,0,0,5.4375,19.5,28.5,28.375,2.8125,3,80.875,31,0
2024-06-29,0.236954907621929,43,1219,156,108,59,37,25,25,8,13,29,4,14,648,835,271,0.536842105263158,0.114583333333333,1.24210526315789,4.93548387096774,20.7058823529412,17.6947368421053,5.06666666666667,2.52083333333333,0,0,1.43617021276596,0.372340425531915,0,0,0,2.5,0.361702127659575,441.461538461538,1632.42391304348,3421.72222222222,0,3,2,2,2.5,2,3746,55.3333333333333,179,2922,219,0,0,0,2.4375,4.125,21.25,29.625,2,3,46.8125,25,0
2024-06-30,0.226437190506324,46,1101,138,111,45,40,20,25,10,9,28,4,14,666,869,275,0.979166666666667,0,1.625,7.70149253731343,11.6315789473684,16.8854166666667,8.45454545454546,2.5,0,0,2.20833333333333,0,0,0,0,2,0,531.473684210526,1461.05376344086,5150.8023255814,0,3,2,2,2,2,3552,146.6,164,2964,205,0,0,0,0,21.0625,18.1875,28,2,3,32.25,25,0
2024-07-01,0.218026636190208,58,864,213,209,90,37,23,23,10,9,28,5,14,677,899,276,1.44791666666667,0.03125,1.3125,8.06382978723404,17.7142857142857,38.3854166666667,7.33333333333333,2.79166666666667,0,0,6.02083333333333,0,0.125,0.15625,0,3,0,473.510416666667,1833.78947368421,5010.51724137931,0,3,3,2,4,2,8155.66666666667,103.5,160,3125,201,0,0,0,0,16.25,20.6875,27.625,2.1875,3,38.375,23.875,0
2024-07-02,0.432022322312632,82,845,225,242,86,34,23,19,13,7,27,6,8,700,892,275,1.44791666666667,0,1.41666666666667,3.15625,29.830985915493,24.2395833333333,11.5161290322581,1.97916666666667,0,0,6.28125,1.30208333333333,0,0,0.0833333333333334,3,0,558.378947368421,1974.11578947368,4106.35555555555,0,3,3,2.5,4,2,9979.20238095238,19.3333333333333,171,2918,208,0,0,0,0,16.75,28,26.1875,3,3,80.6875,20.125,0
2024-07-03,0.567838900020066,67,816,208,204,82,38,33,24,14,7,29,9,8,686,899,275,0.705263157894736,0.302083333333333,1.5578947368421,7.33802816901408,37.8253968253968,22.9473684210526,6.66666666666667,2.25,0,0,11.9052631578947,0.673684210526316,0,0,0.4,3,0.357894736842105,592.886363636364,1483.91489361702,3745.16483516484,0,3,3,3,2,2,11802.7380952381,17,174,2878,209,0,0,0,0.5625,33,28,26.8125,3,3,86.3125,28.5625,0
2024-07-04,0.460390141652125,61,729,207,219,79,47,27,22,16,8,28,9,8,671,913,275,0.4375,0.104166666666667,1.28125,5.328125,34.2,25.1770833333333,11.95,2.46875,0,0,8.14583333333333,0.875,0,0.0729166666666666,0,2,0.364583333333333,548.296703296703,1577.01063829787,3525,0,3,3,2,1,2,1684.2380952381,16.6666666666667,174,2923,212,0,0,0,4.3125,33.375,28.5625,25.0625,3,2.8125,79.75,42.875,0
2024-07-05,0.262326656961139,86,789,184,195,57,39,30,26,18,5,28,8,8,658,903,275,0.968085106382978,0.0208333333333333,1.32978723404255,7.41071428571429,24.6986301369863,21.6489361702128,5.92682926829268,2.54166666666667,0,0,6.47916666666666,0,0,0.677083333333333,0,2,0.197916666666667,344.510416666667,1450.91578947368,3335.90217391304,0,3,2,2,1,2,1999.39655172414,15.6666666666667,180,2907,221,0,0,0,8.125,28.4375,29.3125,20.4375,2.8125,2,75.3125,33.3125,0
2024-07-06,0.264184515609793,38,1144,139,106,57,49,26,25,17,7,31,9,5,652,896,274,0.625,0,1.8125,5.67142857142857,20.8356164383562,29.4895833333333,14.2051282051282,1.5,0,0,0.239583333333333,0,0,0,0,2,0,513.472527472527,1923.04301075269,3962.65517241379,0.458333333333334,3,3,2,4,2,882.426229508197,84,165,2838,206,0,0,0,0.375,6,22.375,19.125,2.1875,2.1875,43.5,17.6875,0
2024-07-07,0.374219804240646,42,1097,137,98,42,50,27,23,15,7,30,9,5,678,903,274,0.895833333333333,0.0104166666666667,2.89583333333333,6.87012987012987,31.0958904109589,34.21875,7.775,2.11458333333333,0,0,0,0.177083333333333,0,0,0.28125,2,0.854166666666667,427.8,2155.66315789474,5000.73333333333,0.40625,3,3,3,3.5,2,907.610169491525,146.5,167,3011,209,0,0,0,2,31.625,24.1875,24.375,3,3,52.4375,38,0
2024-07-08,0.33587282456185,49,936,208,219,82,54,24,19,15,7,30,9,5,685,902,273,1.13541666666667,0,3.16666666666667,5.33333333333333,43.551282051282,50.0104166666667,7.82222222222222,2.40625,0,0,0,0.0416666666666667,0,0,0,3,0,311.978494623656,1436.56842105263,4343.25287356322,0,3,3,3,3,3,1086.66233766234,88.6666666666667,170,3180,215,0,0,0,1.625,27,24.25,26,2.8125,3,63,38,0
2024-07-09,0.44220848633984,80,696,235,209,75,45,25,19,16,5,29,12,6,681,894,274,0.90625,0.0208333333333333,2.65625,7.28169014084507,34.4393939393939,28.3854166666667,15.8205128205128,2.75,0,0,0.197916666666667,0.416666666666666,0,0,0,3,0.239583333333333,490.645833333333,1310.86315789474,3147.57608695652,0,3,3,3,1,3,1954.8,13.3333333333333,163,3160,205,0,0,0,0,14,20.8125,25.625,2,3,66,34.4375,0
2024-07-10,0.310581045732685,62,735,190,207,66,48,24,20,16,5,27,11,5,678,901,273,1.27083333333333,0,3.66666666666667,14.1538461538461,26.52,33.7916666666667,7.275,2.09375,0,0,0.03125,0.0104166666666667,0.708333333333333,0.166666666666667,0,3,0.395833333333333,482.623655913979,1500.14736842105,4381.17857142857,0,3,3,3,3,2,4120.9,24,168,3128,207,0,0,0,0.9375,14,21.5,24,2.1875,3,70.375,21.25,0
2024-07-11,0.297073224327734,46,686,201,200,84,51,17,19,18,4,30,16,3,671,901,275,0.791666666666667,0.3125,2.30208333333333,2.44444444444444,21.7605633802817,29.53125,16.4102564102564,2.67708333333333,0,0,0.302083333333333,2.16666666666666,0.635416666666667,0,0,3,0.260416666666667,556.244680851064,1851.08695652174,5296.2125,0,3,3,3,1,2,6287,14.6666666666667,161,2757,201,0,0,0,4.4375,15.125,27.0625,24,3,3,37.6875,27.625,0
2024-07-12,0.425966177181705,74,825,202,205,74,50,28,17,20,4,32,17,3,658,886,248,1.51041666666667,0.177083333333333,6.9375,2.0625,21.3421052631579,49.2083333333333,13.2432432432432,2.69791666666667,0,0,4.39583333333333,0.75,0,0,0,3,2.55208333333333,479.648936170213,1308.29473684211,3188.30769230769,0,3,3,3,2,2,1771,22.3333333333333,169,2769,212,0,0,0,3.3125,20,23.9375,24.375,3,3,61.1875,13,0
2024-07-13,0.43439511071303,43,1240,136,115,51,49,28,24,20,6,34,14,3,641,880,261,0.989583333333333,0.28125,5.8125,7.81944444444445,22.9859154929577,47.8125,13.2058823529412,2.73958333333333,0,0,5.80208333333333,0,0,0,0,3,2.98958333333333,558.147368421053,1259.67021276596,2363.60465116279,0,2,3,3,1,2,2772,49.5,172,2704,215,0,0,0,9,16.25,27.8125,24.875,3,2.8125,73.5,11.6875,0
